,Vehicle_S1,Vehicle_S2,Vehicle_S9,SMAC_S3,SMAC_S11,SMAC_S12,ICB_S5,ICB_S13,ICB_S14,SMAC+ICB_S7,SMAC+ICB_S8,SMAC+ICB_S15
Ccl22,-2.282601308063,-2.30300529080785,-1.47999685910031,-0.391369529874776,-1.53619213648127,-1.8419124771733,-0.962469379747509,-1.40314288928382,-1.12519872314504,-3.08522984739395,-0.999528059711054,-0.104782166273588
St8sia5,-1.00249338887026,-2.78843211797809,0.0472501437645632,-1.34245992939383,-0.192237735263913,-0.884981199065189,-3.03285870763891,-0.361322713589194,-1.33164960061246,-2.237232940839,-3.80688298176866,-0.635296882972368
Egflam,-0.697638807341842,-1.65092859422815,-1.04389774429363,-1.54891080686126,-1.32974125901385,-0.975179008036767,-2.18486180108396,-1.0982883077554,-2.22473439669595,-2.59980302022371,-1.4849548868813,-0.746328195361112
Cd4,-2.76802813523324,-5.11036021286545,-0.812572198187177,-1.78991890636505,-1.77720023598507,-1.07139432329607,-1.10685928908268,-2.32068072909185,-0.639771895974797,-0.362763822922857,-0.347451363131361,0.492458664226005
Ago4,-2.76802813523324,-2.30300529080785,-1.47999685910031,-2.44199560294474,-1.53619213648127,-1.28551912864892,-0.831224846469257,-2.68325080847656,-1.86216431731124,-0.277874925336345,0.716678974288355,-0.866622429078823
Gm49373,-1.92003122867829,-5.11036021286545,-1.31953218690706,-1.34245992939383,-2.42927693256476,-0.437522222093967,0.622493120973647,-1.79016601239307,-1.33164960061246,-0.652270440117842,-1.4849548868813,-0.435988074748961
Il1r2,-0.842028716677017,-5.11036021286545,-2.76010477829304,-1.00142301155876,-2.42927693256476,-3.12202039636604,-1.26732396127593,-0.846749540759436,-1.57265770011626,-0.763301752506586,0.280579859481682,1.76968695164255
Heph,-1.00249338887026,-1.20346961725693,-1.47999685910031,-3.66438802428119,-0.988704341178781,-1.53705789564488,-1.65434708438518,-1.79016601239307,-1.57265770011626,-1.94772632364401,-0.868283526432801,0.0360803695662616
Klhl33,-0.335068727957134,-1.65092859422815,-1.31953218690706,-1.78991890636505,-0.988704341178781,-2.46994369978635,-3.76982430180511,-1.40314288928382,-0.508527362696544,-1.94772632364401,-0.868283526432801,-0.635296882972368
Spata17,-2.76802813523324,-2.30300529080785,-1.86701998220955,-2.07942552356004,-1.77720023598507,-0.437522222093967,-1.10685928908268,-1.24267821709057,-0.784161805309971,-0.883595986224298,-0.74798929271509,-1.68974466699474
Anxa8,-5.0899562301206,-5.11036021286545,-2.39753469890833,-1.78991890636505,-3.65166935390121,-2.75945031698133,-0.310392683167816,-5.49060573053416,-3.4471268180324,2.43204584581563,4.80414181553869,5.08047448892472
Gata3,-1.18306563451208,-5.11036021286545,-1.86701998220955,-1.78991890636505,-2.914703759735,-1.17448781626017,-2.18486180108396,-1.40314288928382,-1.33164960061246,-1.31969510103097,2.15504897739782,0.391175328388823
Lrrc71,-0.842028716677017,-0.586798256808438,-1.17514227757188,-1.78991890636505,-2.42927693256476,-0.800092301478676,-1.89535518388897,-2.03117411189686,0.253312900108691,-2.59980302022371,-1.93241386385252,-1.93075276649854
H2-DMb2,-2.76802813523324,-5.11036021286545,-2.76010477829304,-0.391369529874776,-1.53619213648127,-1.28551912864892,-0.962469379747509,-0.967043774477147,-1.33164960061246,-0.362763822922857,0.441044531674928,-0.746328195361112
Gpr171,-2.282601308063,-3.52539771214429,-3.24553160546328,-1.34245992939383,-3.65166935390121,-2.46994369978635,-0.496805807398697,-0.536409420147285,-0.388233128978832,0.0191068124207871,-0.106443263627566,0.224525458979372
Adgrd1,-1.6305246114833,-5.11036021286545,-3.98249719962949,-1.16188768375201,-2.914703759735,-0.148015604898983,-3.03285870763891,-0.632624735406588,-0.174108323625985,-0.362763822922857,0.222864361625394,1.11761025506286
Sema3d,-0.697638807341842,-1.40992049472436,-1.47999685910031,-1.16188768375201,-0.713069898565353,-1.40581336236663,-2.54743188046867,-1.24267821709057,-5.03208931875356,-1.15923042883773,-0.106443263627566,-0.866622429078823
Tbx18,-3.50499372939945,-2.78843211797809,-1.66056910474213,-1.00142301155876,-0.481744352458898,-1.07139432329607,-1.89535518388897,-2.32068072909185,-0.388233128978832,-1.01484051950255,-1.93241386385252,0.224525458979372
Wdr66,-2.76802813523324,-1.94043521142314,-1.47999685910031,-0.725788568945335,-0.988704341178781,-0.256949976452147,-2.18486180108396,-0.632624735406588,-0.784161805309971,-3.82219544156015,-1.4849548868813,-0.866622429078823
Zrsr1,-2.76802813523324,-1.65092859422815,-1.47999685910031,-2.44199560294474,-0.988704341178781,-0.374786466746005,-2.18486180108396,-2.32068072909185,-0.388233128978832,-1.31969510103097,-1.69140576434872,-0.345790265777383
Wnt10a,-1.6305246114833,-0.586798256808438,-1.66056910474213,-2.07942552356004,-2.914703759735,-2.46994369978635,-3.76982430180511,-2.32068072909185,-2.22473439669595,-0.763301752506586,0.874941058205087,1.57559989952625
Muc1,-5.0899562301206,-0.718042790086691,-3.24553160546328,-1.78991890636505,-1.77720023598507,-1.17448781626017,-0.831224846469257,-0.361322713589194,-0.174108323625985,-1.70671822414022,0.034419272212284,-1.14225687169225
Pcdhga5,-1.18306563451208,-1.40992049472436,-1.86701998220955,-0.725788568945335,-1.32974125901385,-0.800092301478676,-5.35478680252627,-2.32068072909185,-0.277201816590089,-0.883595986224298,-1.69140576434872,-0.180731019506886
Ubd,-5.0899562301206,-5.11036021286545,-5.56745970035065,-0.120067508057381,-2.914703759735,-2.22893560028255,0.948993945650834,-0.846749540759436,1.11765780075113,1.7117831304422,1.34962150391133,-1.3027215438855
Ccbe1,-5.0899562301206,-1.94043521142314,-2.76010477829304,-2.92742243011499,-1.32974125901385,-0.503110563721544,-1.10685928908268,-0.632624735406588,-1.86216431731124,-0.763301752506586,-0.999528059711054,1.84822035418924
Sirpb1a,-3.50499372939945,-1.94043521142314,-2.39753469890833,-2.07942552356004,-2.914703759735,-2.02248472281512,-0.599899300362801,-2.32068072909185,-0.639771895974797,1.33430904411984,0.948004520394811,-1.93075276649854
Ahsg,-1.38951651197951,-0.718042790086691,-3.98249719962949,2.62716642156265,-2.06670685318005,-3.12202039636604,-1.65434708438518,-2.32068072909185,-0.277201816590089,-1.31969510103097,-1.93241386385252,-1.93075276649854
Gzmc,-5.0899562301206,-2.78843211797809,-1.66056910474213,-2.92742243011499,-0.988704341178781,-1.8419124771733,1.18437200858176,-0.536409420147285,-1.12519872314504,1.13200086882672,-0.868283526432801,-2.58282946307823
Ak8,-1.18306563451208,-1.65092859422815,-1.17514227757188,-1.78991890636505,-3.65166935390121,-1.68144780498006,-0.225503785581303,-1.24267821709057,-1.12519872314504,-1.31969510103097,-1.14391796904623,-1.93075276649854
Nipal4,-0.446100040345878,-2.30300529080785,-3.24553160546328,-2.07942552356004,-1.53619213648127,-1.07139432329607,-3.03285870763891,-0.967043774477147,-5.03208931875356,-0.763301752506586,0.674243707967959,1.66509805036535
Pde6g,-0.697638807341842,-0.862432699421866,-1.47999685910031,-2.07942552356004,-1.77720023598507,-2.75945031698133,-0.496805807398697,-1.79016601239307,-1.86216431731124,-1.50026734667279,-1.14391796904623,-1.68974466699474
Il18rap,-5.0899562301206,-1.65092859422815,-3.98249719962949,-1.16188768375201,-1.14916901337203,-2.46994369978635,0.317638539445226,-0.967043774477147,-2.71016122386619,0.570121981218606,0.490797566872027,-0.345790265777383
Gramd2,-1.38951651197951,-1.94043521142314,-1.47999685910031,-2.07942552356004,-2.42927693256476,-0.884981199065189,-2.18486180108396,-0.967043774477147,-1.33164960061246,-1.70671822414022,-0.636957980326345,-1.14225687169225
Clic5,-5.0899562301206,-1.65092859422815,-3.98249719962949,-1.00142301155876,-1.77720023598507,-1.8419124771733,-0.496805807398697,-2.32068072909185,-0.639771895974797,-0.763301752506586,0.538891855073072,0.838634305360045
Khdrbs3,-1.92003122867829,-2.78843211797809,-0.812572198187177,-3.66438802428119,-1.77720023598507,-1.28551912864892,-1.65434708438518,-1.0982883077554,-0.944626477503218,-1.31969510103097,-1.69140576434872,0.718340071642333
Nupr1l,-0.566394274063589,-1.94043521142314,-1.17514227757188,-1.54891080686126,-0.988704341178781,-2.02248472281512,-1.89535518388897,-0.967043774477147,-1.57265770011626,-1.94772632364401,-1.69140576434872,-1.93075276649854
Ms4a14,-5.0899562301206,-5.11036021286545,-2.10802808171335,-0.857033102223587,-2.914703759735,-0.201454863860443,-0.962469379747509,0.00124736579551438,-0.944626477503218,0.207551901833897,0.162743369187823,-0.435988074748961
Hoxa4,-1.6305246114833,-2.78843211797809,-0.709478705223073,-5.24935052500235,-0.481744352458898,-1.07139432329607,-1.26732396127593,-1.58371513492564,-1.33164960061246,-0.763301752506586,-1.4849548868813,0.101668711193839
Klk8,-2.282601308063,-1.20346961725693,-5.56745970035065,-2.92742243011499,-2.914703759735,-3.12202039636604,-1.65434708438518,-3.1686776356468,-2.22473439669595,0.523579395281575,2.4347030048011,3.83622780765295
Itga11,-1.00249338887026,-3.52539771214429,-1.47999685910031,-1.54891080686126,-2.06670685318005,-0.571823313805559,-0.831224846469257,-2.03117411189686,-2.22473439669595,-1.94772632364401,-0.868283526432801,-0.180731019506886
Scara5,-0.697638807341842,-2.30300529080785,-2.10802808171335,-2.07942552356004,-2.06670685318005,0.00136201913924397,-3.76982430180511,-0.967043774477147,-0.784161805309971,-3.08522984739395,0.100007613839861,-0.532203390008264
Dnah10,-1.18306563451208,-1.40992049472436,-1.66056910474213,-2.07942552356004,-2.42927693256476,-1.28551912864892,-1.10685928908268,-1.79016601239307,-1.86216431731124,-0.883595986224298,-1.30438264123947,-1.3027215438855
Hrc,-1.18306563451208,-3.52539771214429,-1.04389774429363,-1.78991890636505,-0.282435544235491,-3.12202039636604,-1.44789620691775,-1.0982883077554,-1.33164960061246,-2.237232940839,-0.106443263627566,-1.14225687169225
Ptch2,-1.92003122867829,-3.52539771214429,-2.39753469890833,-2.07942552356004,-0.282435544235491,-0.437522222093967,-1.89535518388897,-1.79016601239307,-1.33164960061246,-1.94772632364401,-0.868283526432801,0.164404466541801
Lct,-2.76802813523324,-1.40992049472436,-1.47999685910031,-0.605494335227623,-2.06670685318005,-2.46994369978635,-0.599899300362801,-2.03117411189686,-2.22473439669595,-0.883595986224298,-1.14391796904623,-0.635296882972368
2200002D01Rik,-1.92003122867829,-2.78843211797809,-1.66056910474213,-0.494463022838879,-1.14916901337203,-0.719921952794693,-3.03285870763891,-1.40314288928382,-3.4471268180324,-1.01484051950255,-0.347451363131361,-0.345790265777383
B3gnt7,-3.50499372939945,-0.252379217737879,-1.86701998220955,-0.494463022838879,-1.77720023598507,-1.8419124771733,-2.18486180108396,-0.967043774477147,-1.86216431731124,-1.70671822414022,-0.868283526432801,-0.997866962357076
Abcb4,-0.697638807341842,-3.52539771214429,-0.282057481488397,0.423074816969148,-0.592775664847642,-2.46994369978635,-1.65434708438518,-1.79016601239307,-1.57265770011626,-1.50026734667279,-0.868283526432801,-3.80522188441468
Dnajc6,-2.282601308063,-2.78843211797809,-3.98249719962949,-1.16188768375201,-1.53619213648127,-0.975179008036767,0.00276520209181413,-1.24267821709057,0.0971936981914094,-1.15923042883773,-1.14391796904623,-2.22025938369352
Gm21985,-0.842028716677017,-0.862432699421866,-0.0128708486730078,0.773017288026107,-1.14916901337203,0.0929924946048125,-5.35478680252627,0.440131607028726,-5.03208931875356,-5.40715794228131,0.630522330538641,-1.68974466699474
Trabd2b,-0.335068727957134,-5.11036021286545,-1.31953218690706,-1.16188768375201,-1.77720023598507,-0.975179008036767,-2.18486180108396,-1.79016601239307,-2.22473439669595,-1.31969510103097,-0.262562465544848,0.0360803695662616
Pate2,-1.92003122867829,-2.30300529080785,-2.39753469890833,-0.494463022838879,-1.14916901337203,-1.68144780498006,-1.26732396127593,-0.281152364905211,-2.22473439669595,-1.50026734667279,-1.93241386385252,-1.3027215438855
Gabrd,-1.38951651197951,-2.78843211797809,-2.76010477829304,-1.16188768375201,-1.77720023598507,-1.28551912864892,-1.26732396127593,-0.632624735406588,-0.388233128978832,-1.31969510103097,-1.4849548868813,-2.22025938369352
Ldlrad4,-1.18306563451208,-1.20346961725693,-1.86701998220955,-3.66438802428119,-2.42927693256476,-0.437522222093967,-2.54743188046867,-2.68325080847656,-1.57265770011626,-1.01484051950255,-0.636957980326345,0.759562734368846
Nectin4,-5.0899562301206,-5.11036021286545,-1.86701998220955,-1.16188768375201,-5.23663185462237,-1.53705789564488,-1.65434708438518,-1.40314288928382,-0.944626477503218,0.374201771243349,2.15504897739782,2.98050302167138
Ephb3,-2.282601308063,-1.65092859422815,-2.76010477829304,-0.494463022838879,-2.06670685318005,-2.02248472281512,-3.03285870763891,-1.58371513492564,-1.86216431731124,-1.70671822414022,-0.437649172102939,1.40423148121427
Myot,-1.38951651197951,-2.78843211797809,-2.10802808171335,-1.16188768375201,-1.32974125901385,-2.22893560028255,-1.65434708438518,-1.79016601239307,-3.4471268180324,-1.94772632364401,1.17801012584113,0.164404466541801
Ece2,-1.38951651197951,-2.30300529080785,-1.31953218690706,-2.44199560294474,-1.53619213648127,-0.374786466746005,-5.35478680252627,-1.79016601239307,-0.174108323625985,-0.652270440117842,-0.636957980326345,-0.532203390008264
Fbxw18,-1.92003122867829,-1.65092859422815,-2.10802808171335,-0.857033102223587,-3.65166935390121,-1.17448781626017,-1.44789620691775,-2.03117411189686,-0.388233128978832,-1.94772632364401,-1.69140576434872,0.337736069427363
Fam83a,-2.282601308063,-5.11036021286545,-2.10802808171335,-1.34245992939383,-0.988704341178781,-2.75945031698133,-1.10685928908268,-2.03117411189686,-0.388233128978832,-1.50026734667279,-1.4849548868813,2.52270495109413
Osm,-2.76802813523324,-2.30300529080785,-3.98249719962949,-1.54891080686126,0.189632900079732,-1.53705789564488,-1.65434708438518,-0.205203511671912,-5.03208931875356,-0.277874925336345,-1.14391796904623,1.64323861640161
Masp1,-2.76802813523324,-1.40992049472436,-2.10802808171335,-1.00142301155876,-3.65166935390121,-0.643973099561394,-2.54743188046867,-2.03117411189686,-0.784161805309971,-1.31969510103097,-0.182392116860864,-0.180731019506886
Tesmin,-1.18306563451208,-1.20346961725693,-2.39753469890833,-2.92742243011499,-0.282435544235491,-1.40581336236663,-1.10685928908268,0.124104113581048,-1.86216431731124,-0.362763822922857,-2.2219204810475,-3.80522188441468
Tbx6,-1.38951651197951,0.018922804079515,-0.92360351057592,-2.44199560294474,-1.77720023598507,-1.17448781626017,-1.26732396127593,-2.03117411189686,-0.784161805309971,-3.82219544156015,-1.93241386385252,-1.14225687169225
Ephx4,-2.282601308063,-1.40992049472436,-1.17514227757188,-1.34245992939383,-1.77720023598507,-1.8419124771733,-3.03285870763891,-0.967043774477147,-1.12519872314504,-3.08522984739395,-0.868283526432801,0.224525458979372
Arl5c,-2.76802813523324,-3.52539771214429,-1.66056910474213,-0.857033102223587,-2.06670685318005,-1.8419124771733,-0.710930612751545,-0.361322713589194,-0.944626477503218,-0.883595986224298,-1.14391796904623,-1.93075276649854
Stra6,-1.00249338887026,-1.02289737161511,-1.31953218690706,-2.44199560294474,-0.988704341178781,-1.53705789564488,-2.18486180108396,-1.24267821709057,-3.4471268180324,-1.50026734667279,-2.2219204810475,0.164404466541801
Pglyrp1,-5.0899562301206,-3.52539771214429,-2.39753469890833,-0.204956405643894,-0.988704341178781,-2.02248472281512,-0.400590492139394,-2.03117411189686,-1.57265770011626,0.0191068124207871,-0.636957980326345,0.101668711193839
Spats2l,-3.50499372939945,-1.40992049472436,-1.66056910474213,-2.44199560294474,-2.42927693256476,-2.02248472281512,-2.18486180108396,-1.0982883077554,-0.944626477503218,-1.70671822414022,-0.262562465544848,0.913596363041267
Mmp27,-5.0899562301206,-2.78843211797809,-3.24553160546328,-0.857033102223587,-2.42927693256476,-0.800092301478676,-0.400590492139394,-0.536409420147285,-0.944626477503218,-0.763301752506586,-0.636957980326345,-0.26090136819087
I830077J02Rik,-2.282601308063,-3.52539771214429,-2.76010477829304,-0.725788568945335,-1.77720023598507,-1.8419124771733,-0.599899300362801,-0.536409420147285,-1.57265770011626,-1.01484051950255,-0.636957980326345,-1.48329378952732
Tssk4,-1.6305246114833,-2.30300529080785,-1.86701998220955,-1.54891080686126,-2.06670685318005,-0.201454863860443,-3.03285870763891,-0.846749540759436,-0.944626477503218,-1.70671822414022,-2.58449056043221,-0.0326323805177524
Abca6,-2.282601308063,-0.252379217737879,-0.92360351057592,-1.78991890636505,-2.42927693256476,-0.884981199065189,-2.18486180108396,-2.32068072909185,-0.508527362696544,-2.59980302022371,-1.30438264123947,-1.3027215438855
Hspb9,-2.282601308063,-2.78843211797809,-2.10802808171335,-1.00142301155876,-1.77720023598507,-0.643973099561394,-3.03285870763891,-0.281152364905211,-0.639771895974797,-0.652270440117842,-2.58449056043221,-0.997866962357076
Mgl2,-2.282601308063,-2.30300529080785,-2.76010477829304,-1.00142301155876,-1.77720023598507,-1.07139432329607,-1.65434708438518,-1.24267821709057,0.0971936981914094,-3.82219544156015,0.162743369187823,-1.14225687169225
Shc2,-2.76802813523324,-2.30300529080785,-1.47999685910031,-1.00142301155876,-2.42927693256476,-0.975179008036767,-2.18486180108396,-0.735718228370691,-1.86216431731124,-1.94772632364401,-1.4849548868813,0.337736069427363
Soat2,-0.842028716677017,-5.11036021286545,-2.10802808171335,-1.34245992939383,-2.914703759735,-0.437522222093967,-0.496805807398697,-1.40314288928382,0.695831135809642,-1.70671822414022,-1.4849548868813,-1.68974466699474
Large2,-1.18306563451208,-1.94043521142314,-0.812572198187177,-1.78991890636505,-2.42927693256476,-2.02248472281512,-1.89535518388897,-1.24267821709057,-1.33164960061246,-3.82219544156015,-0.347451363131361,-0.0326323805177524
